LABEL,RUIAN_ID
0,44112033
0,46832742
1,2735237
0,27872408
1,42719917
0,49949063
0,23067705
1,42034027
1,9723897
0,25068598
0,41430204
0,43691960
0,41858204
0,39209385
0,83427856
1,27583317
0,12167100
1,12320421
1,9642021
1,39736938
1,49331477
1,27104303
0,38340194
0,24795496
1,18672299
1,38622742
1,19818777
0,87878224
1,47733888
0,25259130
1,95058486
0,39062503
1,46326260
0,40477274
1,46706968
1,41066731
1,27125424
0,48222356
1,40265901
0,96562897
1,27460797
1,54589282
0,39223434
1,42845858
0,16467329
0,40578241
0,47340070
1,14648202
1,41295633
1,20705085
1,20317573
1,39095673
0,47157747
1,41580036
0,49780115
1,48843253
0,47757850
1,48675695
1,42364400
0,50438140
1,50321056
0,45421854
0,40402070
0,45453250
1,38743809
1,45642109
1,24377244
1,38372894
0,96713143
0,52137325
0,26219719
0,39762238
1,24818046
0,93089686
0,43865569
1,98271733
1,47649569
0,26451417
0,42739152
1,43751202
0,43454402
1,44348487
1,5650798
0,41404319
0,26711575
1,41378971
0,46846387
0,53855973
0,41676335
1,14862433
1,48998443
1,40351017
0,46970568
1,43543057
0,46548866
1,38351145
0,45219222
0,15460355
0,41676262
0,48412813
0,24761982
0,231266
0,43052321
0,39835880
1,77585062
1,83511547
1,44867395
1,39436586
1,49004611
0,89111231
0,80388736
0,10949844
0,38763729
0,50406566
0,40756629
1,22217789
1,46215204
0,42812437
1,27179818
0,48067091
0,47992794
0,27942163
1,47488638
1,38154498
0,82717249
1,45930635
1,12430889
1,47139561
0,17676894
0,23965860
0,44140258
1,51335409
1,22632344
1,54197821
1,43467636
0,43328270
0,26498430
1,89826914
0,47791021
0,49281046
1,49663674
1,43166989
1,42130484
1,48069035
1,50038036
0,25338463
1,24888206
1,47186739
1,90738233
1,50504185
0,27512738
1,48172332
1,39621499
0,43314619
0,7681534
0,1893441
0,102729069
1,9359168
0,26603870
0,49531751
1,47112638
0,54454671
0,26024993
0,4584023
1,46388028
1,15354644
1,38468344
1,44562306
0,48824411
0,46332201
1,30321115
1,47183284
0,23965070
1,45906211
1,2555425
0,95957197
0,41501365
1,27634345
1,41597702
1,92435335
1,30046068
0,25931709
1,14193698
1,42592038
1,42439574
0,4590821
0,45531781
1,42402786
0,38851491
1,2270200
0,43016928
1,40237028
0,42213509
0,6328661
1,24578525
0,54454743
1,41329350
0,43239668
1,96830972
1,1697340
0,11215119
1,39825884
0,46513698
1,6838685
1,42688019
1,48996190
1,44528311
0,42578442
1,98218239
0,89535481
1,41684010
1,99664577
1,44588402
1,46162810
1,6589120
0,24068314
1,23163658
1,42252661
0,95452095
0,44262159
1,23927364
1,38343622
0,48366978
1,8379637
0,40455742
0,41437462
0,38959950
1,47125489
1,13987909
1,40432751
1,20758839
0,25994573
0,1894404
1,11136278
0,46420983
1,26226758
0,39253384
1,40067742
1,25477145
0,9563296
1,40772535
1,42258341
1,44429851
0,41302699
0,27209113
1,48494313
1,39569896
1,40181065
0,49495739
1,42203465
0,26250446
1,40138941
1,16885601
0,21999767
0,49703889
0,42776945
1,21654590
0,78307538
0,45531323
0,41383630
0,17827361
1,48305421
1,47544058
1,40635252
0,46594337
1,46638008
0,39291588
1,1513451
1,20023316
1,6779654
0,46332260
1,822418
0,22061924
1,47109971
0,42094950
1,14697246
0,78393418
0,24647241
1,26589419
1,41871979
1,6732941
1,40309983
1,48262609
0,25168657
0,19146159
1,25074342
0,20901798
1,49818112
1,40919595
1,42727880
1,47468921
1,50372611
1,38151502
1,11545496
1,43455841
0,23856602
1,41848268
0,93787812
1,38051702
1,47956267
0,38125102
1,5559588
1,48698539
0,43928897
1,23959045
0,48215597
0,38638312
0,23281685
1,40354717
0,98230280
0,47755989
0,41550374
0,18405185
1,48719111
1,25673521
0,47943866
1,42230217
0,95312013
0,24834921
1,12470767
1,49663615
1,43137873
0,45463433
0,95060227
0,9567577
0,18353541
0,41676297
1,46560475
0,42366780
1,4105915
0,27342140
1,2234254
0,47048646
0,18874436
0,25243292
1,50120506
1,20602308
0,27858979
0,40136809
1,46870512
1,50931784
1,902365
0,83134522
1,44552823
1,41694651
0,50582313
1,44073437
0,39044041
1,11547120
1,19493151
0,43314635
1,87353130
1,43138454
0,22523120
1,27848400
0,40288510
1,9571752
0,50125419
0,26709457
0,50463055
1,3160726
0,49778021
1,30527171
1,49339869
0,2019868
1,44449216
1,43734570
0,40727637
0,42676291
0,48963488
1,51819414
1,49004603
1,39817822
1,41576101
0,47703482
0,46073892
0,42728100
0,48096415
0,38234386
1,11878185
1,38951321
1,43221726
1,46192701
1,41364171
0,96658771
1,45242275
1,46524436
1,45896135
1,46396659
1,11152826
0,42255422
1,41410076
1,50485610
1,30556490
1,25440845
1,39199452
1,43486436
1,20550634
0,104268280
0,25049151
0,49563386
1,30361770
0,43174299
1,27419304
1,14350459
1,40706729
1,47684861
0,24014311
1,45239851
1,2302969
1,24646024
0,38164663
0,45740429
0,46854479
1,4973259
1,41725026
1,7706898
1,50308467
1,46231820
0,47791691
0,25703471
0,46343814
0,47562641
1,42102596
0,49095722
1,40480712
0,25444727
0,46488260
1,44922680
0,38326094
1,45936790
1,49791834
1,30279224
1,23233362
0,39221652
1,54330122
1,39829987
1,46631399
0,38740681
1,25326988
1,49845527
0,40365468
1,50057499
0,48326933
1,42062616
0,87135116
1,44252153
1,24080071
0,26241706
1,97463833
0,42648866
0,39611868
0,46521267
1,41187865
0,23358262
1,91176662
1,21779317
1,50128281
0,44744960
0,40875156
0,49406965
0,95336061
1,43743579
0,94875413
0,41847831
0,27249930
0,49281038
0,43681671
1,39434192
1,43573975
0,49953079
1,104300221
0,8105588
1,17547628
0,38174243
1,47217251
0,41247892
0,38754134
0,27042146
0,48928925
0,40508391
1,14387514
0,5537711
0,48568520
1,46948139
1,44426402
0,49774239
1,21933634
0,48010421
1,517551
0,48757420
0,49896814
1,41106041
1,39376753
0,46076433
1,44167032
0,26030632
0,78479851
1,48231533
0,48254975
0,38615347
1,39690172
1,42556597
0,26028654
0,42600707
0,96725320
1,13991884
1,38113716
0,50155563
0,26242061
0,40549186
0,50301098
1,48272507
0,41477863
0,38999978
1,7524391
1,42285925
0,40669190
0,45578150
1,3863158
0,34219463
0,25671821
0,44110952
1,46541004
0,40627624
1,49104900
0,34103601
1,19580282
1,40996999
1,24572365
0,48750581
0,14162351
1,22180630
1,44692951
1,45994803
1,41273826
0,45386331
1,48671886
0,48355747
0,44537433
0,80511732
0,43820140
0,7402775
1,15131190
0,48511153
1,44654146
0,41870956
1,27218759
1,46536329
1,46762396
1,30368
0,50507478
0,41826167
1,48893790
1,42592119
1,38117495
0,42246636
1,18874894
0,45506868
1,39510981
1,44360657
0,46513477
0,39729281
1,39314758
0,27505901
0,45863008
1,40428001
1,20686404
1,47911727
1,11673800
1,8850836
0,24063347
1,41171977
0,102679452
0,39171141
0,45882819
0,46817611
0,40137341
0,77904931
1,46341102
0,43178006
1,47225386
0,80031633
0,45756261
1,44427271
0,11925990
1,45589895
1,38161052
0,49239783
0,102387672
1,6594123
0,39713768
1,24583600
0,40227804
0,11256818
1,18714897
1,49936158
0,40084647
0,54119898
1,38682923
0,39221679
0,39436764
1,27826716
0,49181360
1,86872052
1,48535044
1,46745262
0,46046119
1,14827263
1,98529129
0,45155984
1,44357052
0,46060499
1,43648380
0,1410865
1,40253970
0,38902435
0,41423127
1,852457
1,27498620
1,92751903
0,14191873
0,27214508
0,24710601
0,30291861
0,40857514
1,45888141
0,21101825
0,21777781
1,39109291
1,50244361
1,47788500
1,41735099
1,38354659
1,7986475
1,44284772
1,49605411
1,39062767
0,49006657
1,49986988
0,9229141
1,50323130
1,39554414
0,52174883
1,41613767
0,42852889
1,41559177
1,87585839
0,43759611
0,92185975
1,42445451
1,41564898
1,42186668
1,50794183
0,40636194
0,39961869
1,40808424
0,49570650
1,42939518
0,46859888
1,5789036
1,42491037
1,30547580
1,45762091
0,39842011
0,102316121
1,42451183
0,26790009
0,43743617
0,45880956
1,25919156
1,39049566
0,38718758
0,8845883
1,44290071
1,629936
1,15341607
1,42975531
1,38605708
0,24601144
0,41688023
1,23301015
1,45318891
1,40177734
0,88092704
0,40184081
0,42713528
0,47475846
0,2846276
0,47787554
0,39636178
1,41801474
1,728667
1,42303664
1,50495496
0,44151438
1,41636538
1,9028757
0,44140274
1,44274378
0,40627969
1,78014450
0,25041860
0,91311691
0,80392920
0,25056123
1,47269863
1,24296902
1,80395996
0,39657591
1,45947198
0,20029284
0,24855049
0,44287810
1,38292521
0,46031405
1,20271671
1,44119321
0,101583761
1,43446558
0,49491865
1,43346405
0,49573101
0,46838121
1,49444883
1,44470991
0,87675358
1,26858835
1,9171991
0,50134728
1,49836676
0,87221306
1,45642117
1,41099699
0,43768181
0,40636178
0,47290404
0,47543663
0,43177883
1,5346151
0,48694223
0,45031169
1,13996193
0,38052679
1,21272352
1,49324322
0,49663763
0,45993459
1,40117499
1,39967166
0,49110349
1,47943815
1,7839839
1,47370751
1,44062346
1,43844260
1,27392953
0,49028413
0,48895164
1,39239501
0,50471589
1,40046966
1,30292123
0,93960743
1,14335891
1,25577727
1,39271072
1,47642459
0,3228525
0,40756611
0,46352171
1,38053616
1,39346609
0,26442213
0,46092854
1,9358501
1,13725165
0,23997290
0,102808210
1,13288253
0,43512488
0,11610441
0,43882200
1,41749626
1,27625699
0,40114040
0,48739481
0,95011536
1,42137608
1,38611155
1,13824180
1,39222497
0,40006115
0,42214467
0,49597078
0,44134452
1,49144464
0,48112313
1,1513885
1,45624071
0,47234491
0,47686197
1,46139974
1,25488511
1,42141354
1,22664238
1,43230296
1,38673827
0,49022890
0,48091243
0,47742712
1,1306278
1,19695730
1,49487248
1,41056523
0,42610061
0,42557968
1,26598078
0,48820369
0,50130170
1,5331641
0,50125290
0,3339751
0,45922641
1,41809416
0,42648874
1,44057393
1,48771708
1,48945447
1,25237781
1,42657229
0,46426205
1,39409554
1,40873536
1,7025939
1,18855954
0,50344617
0,40604659
0,48382825
1,97705
0,40227634
0,3281396
1,27618226
0,45551081
0,45267685
1,24296741
1,94333394
0,38783487
1,50472879
1,81240023
1,41709110
1,38710200
0,24001953
0,17983231
0,2231093
0,40670571
1,47276380
1,43211551
0,49534670
1,41465059
0,42488486
0,13607677
1,43315402
0,26611660
0,42648149
1,41015991
0,87972654
1,43816371
0,25958089
0,48753734
1,46652876
0,40478688
0,41042760
1,42601681
0,43606342
1,50340841
1,39987418
1,45791023
1,94672016
0,2924811
0,47407638
1,40181201
0,26652994
0,42173663
1,47828251
0,47238518
0,39244245
1,46249281
1,40894401
0,44942371
0,44588348
1,6732925
1,43751181
0,43417329
0,40145433
1,42656958
0,40677290
0,47242671
1,96793422
0,20192835
1,24100854
1,49904001
1,43362443
0,45895406
1,24931616
0,14387522
1,3162630
1,27363449
1,27902471
1,41866347
0,46060537
1,48104795
0,45627177
1,21336890
0,24769339
0,43515371
0,104145269
1,38616670
1,38132133
1,13812581
1,79986048
1,49135881
0,12121924
1,12483176
1,30527139
0,48517810
1,39312178
0,44133782
0,50380460
0,39772144
0,102630844
0,42333890
0,44061722
1,43333401
0,16241401
0,81379641
1,49261321
1,47715570
1,50377141
0,47586460
1,49068717
1,27660648
0,45966559
0,79808808
1,49942883
0,44483279
1,10098917
1,20748817
1,43532322
1,41752619
1,94766452
0,3163580
1,42470587
0,100677011
0,4958098
1,95236562
1,14791374
0,41794931
1,5727651
1,44624441
0,40595587
0,41645120
1,50045199
0,49498151
0,47745975
0,9555765
0,40277836
0,44007256
1,10073264
1,48762989
1,24568236
1,12689815
0,88383296
0,47269944
0,27642216
0,50167014
0,99437775
1,26829479
1,49628348
1,43442803
1,47947390
1,4414845
0,40083233
1,25770501
0,48353647
1,47240440
0,91381673
1,17969573
1,50305581
0,40774490
1,45642281
1,40241653
1,38016753
0,46421670
0,40081966
1,81279469
0,42648165
0,100626858
1,27535495
0,43406441
0,22413782
1,40505863
1,46807462
1,38537389
0,43002307
1,41442423
0,42301297
0,96613432
1,10850856
1,38124319
1,17413591
1,47069961
0,42602785
1,38660466
1,8051755
1,94275394
0,50489003
0,26916291
1,38606968
1,44440839
0,48924695
0,49727192
0,26525372
0,43105301
0,41550382
0,42295378
1,39618412
0,42940630
0,41488229
0,41612698
0,49632540
0,39320235
1,41466306
0,44717784
1,12283878
0,11061855
1,25659952
1,21237492
0,44942389
1,78252342
1,30024544
0,26271354
0,38726459
0,41744527
1,42747228
1,78762031
1,10139346
1,49940007
0,49056816
0,88335925
1,95237828
1,47943793
0,17874653
1,50295756
1,47388170
1,49780492
1,23925540
0,79746853
1,14573024
0,39794407
0,20672195
1,103501789
0,46046089
1,24938271
1,40946118
1,41733797
1,19915144
0,45401098
0,38690535
0,39831167
1,44525290
1,46675825
0,43504400
0,23295741
1,42535468
1,13282034
0,6714323
0,47187417
1,25469789
1,50017268
1,44145250
0,23696257
0,50041282
1,24925756
0,50303163
1,49671359
1,91996996
0,30279259
1,38516608
1,40122026
0,51722500
0,95167064
0,40148882
1,46974806
0,38736853
1,24121215
1,48382833
0,54695830
0,21692980
1,43811515
1,25683977
0,45230714
0,52029824
1,48445452
1,43182712
0,38604094
0,1409794
0,25224581
0,48871354
1,42633303
1,7504101
0,23292369
0,23807377
1,25196103
0,18353525
1,3863298
1,43065481
1,49143867
0,39409635
1,20458134
0,41733011
1,49629671
0,77832710
1,46343857
1,25279599
1,47723467
1,41097033
1,27550940
1,46133534
1,45708282
1,25399811
1,1890981
0,89046528
0,48385760
0,54317525
0,95694145
0,41733762
0,21930520
0,45541647
1,16441796
1,49347632
1,43406599
0,50294539
1,14179342
1,45175772
0,49609700
1,41009169
1,25304917
0,47645156
0,19639244
1,54132479
1,18079059
1,45239479
1,43167071
0,42291089
1,42102812
0,39018229
0,43844383
0,42088551
1,15859592
1,39959601
1,27124975
0,40450139
1,21162662
1,48761524
0,40940926
0,48904929
1,44544251
1,3815099
1,48698903
0,48595667
1,14784033
0,38349914
0,82926956
0,30044901
1,6841121
1,45483761
1,8076146
0,99192071
0,45133140
0,23923695
0,77551231
1,47264756
1,50448587
1,43929265
0,40763854
1,40113311
0,38405792
0,51474441
1,44878524
1,47246146
0,46426582
0,44246544
1,40149757
1,49998561
1,41383729
0,48381802
1,10082875
0,42598397
1,39140351
1,12177041
0,46472240
0,24443506
1,49832310
1,49374770
1,17082501
1,47699400
1,1788426
1,45472360
1,42831814
0,82202338
1,24593346
0,46854461
0,41490606
0,46169962
0,40155137
1,21364311
0,16467116
0,77882938
1,47338521
1,47389940
0,48964069
0,84036818
1,47333812
0,41709403
0,44112769
1,40168468
1,45620881
0,48865028
0,101569947
1,46623655
1,45217220
1,46307958
0,48286915
0,45923841
1,79985661
1,43591787
0,40271480
0,46525793
0,7680775
1,42005728
0,48412791
0,46043250
1,81654791
0,79050859
1,10809589
0,26494761
1,6762115
1,40636097
0,24098523
1,50162560
1,49354965
1,41492854
0,24745332
1,40323889
1,49668536
1,45068313
0,27521206
1,40747310
1,44940351
1,42019354
0,21828903
1,40774571
0,43694420
1,48598607
0,2815621
1,40572277
0,26823446
0,49554255
0,101711085
0,41534140
1,41638867
0,47473690
0,43415474
1,39794423
1,44428481
1,41099729
0,45947171
0,43858911
1,30575745
1,27516181
0,99819058
1,43305458
1,40477266
1,44266278
1,38801558
0,42961076
0,80785875
0,49676008
0,96318953
0,27059588
0,43892795
1,49179896
1,39130878
1,39869776
0,27457575
0,40878511
0,79085130
1,38467488
1,50463039
0,103157085
1,80036058
1,43178952
0,41810457
1,44692943
0,96238232
1,44047355
0,53834348
1,49668692
1,5310750
1,4118332
0,27476537
1,47353791
0,43391702
0,47345934
0,19908806
0,77832019
0,80086560
1,43186831
1,18655904
0,48215546
1,25987470
1,5913985
0,26596334
0,20487428
1,44450141
1,45270414
1,42471711
1,38955440
1,816973
0,44794649
1,47796651
1,49542061
1,24019984
1,43407609
1,45465509
0,47354925
1,43621295
0,46548807
1,42690013
1,38160781
1,48816418
0,45747601
0,102086354
1,46967737
0,1893777
0,25762940
0,17750245
1,11570300
0,38646358
1,23097183
1,40888835
1,25400037
0,40381137
0,42934281
0,43881181
1,47749075
1,44831927
1,12320391
1,39261042
1,43379257
1,49689291
0,46513752
1,46241884
1,40310477
1,24641723
1,44076762
0,47621681
0,99341581
0,47525045
1,41218621
1,44608969
1,46460586
1,24795461
0,78074304
0,42349397
0,21255385
0,45432511
0,44456506
1,39438732
1,3435482
0,46020268
0,43836071
0,7395311
1,38665298
0,43844294
0,21642303
0,43196675
1,38695481
1,17222958
0,27740421
1,43211534
1,43315852
1,42602165
1,96381248
0,24662500
1,5672881
1,38390795
1,3866670
0,42459150
0,42019362
0,23282860
1,17658004
1,41688554
0,27147720
0,49138618
0,21838411
0,47025689
1,41462297
0,38716593
0,24054241
1,7234384
0,48863602
1,44844743
1,23966513
0,95059041
1,20915217
0,43664865
0,48647331
0,39784703
1,48899291
0,13325400
0,27582515
1,40617645
1,80001068
1,46043331
0,18621015
0,48266515
1,40590101
1,41233506
0,45270384
1,5425166
0,82329460
1,49595351
1,22370307
0,50303171
1,44113153
0,49156462
0,54369843
0,27489825
1,44303963
0,48787639
1,41047907
1,41870905
1,48489867
1,40897281
1,45988692
1,11542675
0,48008711
0,17790646
1,44443811
1,46552588
0,43409792
0,48203238
1,47555891
1,41906144
0,21958114
0,50040502
0,44059051
1,45011567
1,48752771
1,6185801
0,27275116
0,26497042
1,38730308
0,46715002
1,39715906
0,1788591
1,103622748
0,43517366
0,24735167
1,38940361
1,14409828
1,39722813
0,79852068
1,9301119
0,81216084
0,386421
1,46552529
0,49416545
1,46525785
0,25874811
0,17120977
1,26773694
1,39318494
0,17031290
1,48067849
1,41829832
1,95506527
1,43838031
1,47737051
1,46114432
0,46383191
0,17711754
1,51088614
0,42427924
1,43839312
0,23967081
0,7108567
0,39959619
0,46192671
1,38375567
1,48498076
0,42944317
0,2542749
1,40187586
0,44123680
0,23324805
1,51629623
0,54128102
1,46483497
0,18952046
0,95684255
0,49595334
0,46259911
1,25722069
1,79512101
1,41106059
1,40682285
1,44120567
0,38276143
1,50418017
1,20020317
1,50438131
1,14334470
0,24424919
1,50226550
1,46627260
1,8089256
0,14193353
0,40670309
0,38032970
0,50010336
1,44573286
0,42760020
1,18618596
0,30394406
0,40536505
0,9547398
1,18746411
0,46583947
1,49988751
0,46420975
1,27294412
1,52750043
0,45562644
1,25332970
1,40160114
1,42513294
0,39204677
1,20345364
1,26926733
1,4656296
1,46961909
0,27118711
1,41890558
1,8441774
1,41903587
1,22928651
0,46066063
1,12320404
1,95506152
0,43764657
1,88333825
1,50524020
1,39257428
1,22706658
0,45949522
0,47508736
1,39009033
1,89839536
1,92059091
1,41733657
0,47690216
1,47077603
0,103122419
1,8880174
0,94716463
0,24597805
1,82835268
0,16409825
1,50352644
0,5939071
0,8105511
0,80285295
1,78480868
1,48458287
0,20913061
0,48546038
1,50484249
0,98909126
1,46538259
0,40078388
1,103843809
1,4576861
0,40866301
0,27880613
1,39727408
0,40677265
1,47368411
0,48686905
1,44790147
1,45357871
0,49563700
1,48688193
1,38069610
0,5903661
0,48165719
1,38040271
0,42418739
1,18948391
0,46529683
1,18735215
1,41326407
1,40721698
1,45361614
1,42495989
1,42201179
0,43216498
0,94982066
0,49522221
1,5859450
1,45911754
1,45880921
0,4178165
1,20687150
1,38355485
1,48343021
1,16235401
1,41173619
0,3870499
1,46347747
1,42758980
1,78943990
0,30627281
1,45357781
1,49239791
0,81662360
1,7128991
0,48784885
1,41307321
0,46332251
1,38148846
0,44166206
0,48353639
0,48899330
1,48820229
0,47879432
0,43321437
0,42136202
1,42451167
0,83113266
0,86529455
0,49188267
0,43184197
1,40162354
0,41664060
0,45704473
1,30232414
0,100712746
0,100270221
0,24595454
0,46850945
0,27673367
0,49136186
1,45762104
0,38883490
1,48830828
1,46692495
1,40754766
0,48581275
0,43206298
1,45584541
0,96585790
1,41866363
1,40857581
0,96367326
1,47235331
1,45378096
0,2245591
1,42560217
1,26947161
0,41324650
0,4381327
1,43881149
0,17103533
1,7813881
1,23283084
1,3864847
0,24094609
0,46233229
0,93897324
1,42862647
1,41757262
1,39906086
0,26620821
0,16467337
1,46623639
1,42036887
0,38736772
1,14165783
0,50104527
0,20127201
0,43474799
0,93444605
0,22654810
0,46310886
0,91638089
0,42518946
0,48940739
0,47388218
0,24053210
0,42034019
1,47888288
0,24583791
0,88279022
0,48211834
0,49188356
1,41701852
1,41278429
1,2915855
1,47132302
1,13569848
0,94319197
0,18818781
0,40140482
0,47250950
1,47809761
1,42265941
0,26209446
0,21934177
0,49818104
1,42350174
0,20458291
1,43182941
0,48221635
0,46060472
0,38973464
0,38363704
1,43305407
0,49141325
1,41238931
0,21724458
1,41941055
1,38995069
1,4224914
1,52039951
1,27644642
0,48863548
0,47256231
1,41510372
1,40684091
1,44242654
1,48369144
1,25351222
0,8934592
1,48543888
1,48470198
0,45966613
0,92429092
1,5630428
0,50404083
1,43823271
1,50267612
0,84272899
1,46212311
0,44540361
0,49257412
1,7282001
0,41872835
1,42779278
0,94968373
1,39945723
0,47887494
0,19043988
1,38612674
0,47827947
1,43344186
1,10774963
0,87079062
0,50838016
1,19740051
1,22638822
0,49689304
0,25478320
1,30292310
1,42011515
1,41634926
0,94309108
1,45966591
0,46540610
1,47366877
1,48517101
0,22413642
1,48731978
0,7352611
0,42476291
0,46860371
0,48147699
1,44344929
1,43733778
0,41434676
0,27690016
0,21642311
1,46904387
0,22688340
1,41848217
0,47535016
0,49986546
1,40248437
0,40780732
1,89069218
0,42549965
0,24958379
0,45829438
0,92066500
1,50039415
0,38945568
1,50197126
1,8540306
1,42226619
1,6772463
0,47276592
0,39427650
0,18626785
0,22360280
1,16739353
1,38075415
1,25960083
1,40227600
1,51188317
1,47471336
1,42961581
0,95143700
1,42539188
0,48222372
0,43482759
1,79013121
1,50411454
1,47353805
1,53986237
1,42779162
0,24752690
1,4042034
1,44907044
1,49200526
0,48357171
0,24921548
0,96900580
1,41739647
1,42011451
1,23968010
0,38340411
1,11259418
0,41846362
1,47049251
0,41020944
1,20808577
0,26039761
1,41228511
0,48366919
1,46270400
1,42124581
0,41603796
0,16235452
0,42043328
1,40122093
1,8622701
1,46419497
1,50082078
1,38695006
1,5581389
0,44863241
0,38017610
0,26181819
1,2606348
1,88335046
0,5099714
0,38780135
0,12302767
1,40268390
0,49209248
1,41097025
1,40962881
0,48834475
0,41415221
1,46419152
1,49705482
0,41881257
0,54556686
0,12103225
1,44626789
1,5433266
0,18702317
0,38123151
0,4820061
0,42661960
0,87335514
0,26766931
0,26298813
1,50256718
0,4113306
0,95985743
1,45817316
0,24968862
0,30221153
0,5346240
0,42565669
0,45417067
0,50405403
0,22944702
0,47335131
1,48698920
0,42669332
0,47850540
1,46552600
1,27218732
1,47625309
1,42851602
1,45646953
0,48904171
0,26153424
0,40794385
1,14835771
0,38047721
1,40677699
0,38610973
1,41178831
1,46151621
0,41145852
1,44109032
0,48358215
0,40814131
1,48249734
0,45223831
1,45889261
0,8567671
0,41942957
1,40954170
1,44357044
1,38466341
0,95245626
0,48355241
1,39714454
1,5356172
1,42201632
1,40668428
1,43228453
1,10575227
1,39742261
0,96585561
0,39778983
0,7855061
1,49131818
0,49982435
0,41104609
1,20269161
1,40866271
0,39272532
0,45332916
1,44573359
0,93249993
0,44437595
0,47866624
1,49757873
1,38354667
0,46513680
0,25703544
1,46492305
1,48721654
0,47241331
1,48979040
0,41552831
0,97261343
0,45076197
0,26690209
0,7973284
1,45357820
1,22953469
1,39529266
1,50547534
1,43332200
1,46413952
1,30291941
1,24799491
1,13246160
0,39499413
0,47748931
1,48701254
1,6413994
0,46079068
0,18627170
0,50247697
0,2809737
1,19453299
0,2638321
0,42742684
1,49958011
1,40235718
1,39902102
0,49904884
0,17418119
0,94216843
0,41422317
0,46576991
1,103981608
0,42674301
0,102402604
0,41794923
0,40866262
0,39247694
0,42859689
0,39760693
0,42485592
0,836605
0,38468123
1,3331636
0,49911937
1,48364126
0,54569796
1,47842571
0,40667367
0,47345926
0,46060481
1,96786191
0,38954613
0,82928347
1,40174310
0,25679457
0,38971941
0,40780791
0,62798669
0,87276402
1,42572991
0,49448650
1,23221097
1,17759544
0,46089021
0,7703881
1,15435750
1,46012231
0,26234742
0,40390632
0,43222978
1,40295737
0,45992371
1,17790387
0,39462447
1,42291127
1,44487029
1,44568797
1,39934152
1,50290070
1,20117850
0,38808781
0,38098806
0,49219081
0,38998157
1,1788728
0,43398731
1,41421515
0,39567346
0,38890798
1,38693551
1,25526561
1,46969349
1,24826723
1,104180412
0,21773254
1,50319965
0,51646242
0,47215623
1,7422342
1,38353792
1,87353059
0,39375595
0,50520211
0,43557830
1,46632875
1,39449092
0,24748722
0,16237374
1,47049294
0,48776572
0,45869740
0,47367369
1,47757868
1,9588825
0,23158379
1,44538545
1,44759631
0,41848241
0,44112319
0,50432818
0,39415571
1,15831922
0,89738136
0,7053576
0,40342476
1,47347872
0,24919721
0,48947636
1,42126681
0,48518026
1,49541005
0,48937380
0,43199321
1,11550856
0,40310442
1,38409976
1,11352647
0,25128736
1,17884292
0,82879141
0,46234471
1,47843659
0,23963689
0,41399579
1,27724638
1,44577281
0,80502407
0,18793550
0,27368726
1,19091656
1,49642561
1,17427452
1,42750539
1,24776360
1,30292069
1,45763968
1,42637350
1,7308809
0,48568015
1,38313677
0,49018001
1,44087969
0,43466311
1,42450314
0,24819808
0,78393477
0,48215571
1,47940701
0,40636089
0,24303763
1,100507352
0,49018230
0,26043319
0,92293441
1,41258126
1,41290267
0,17739411
0,40117847
1,24867896
1,38040492
0,47261391
1,43167128
1,43167624
1,50428136
1,8630666
1,42263441
0,92398421
0,20566701
0,44303955
1,45315230
1,26888041
0,43017061
0,44610025
0,277908
1,48156256
1,40933458
0,44740590
1,22933891
1,48460389
0,54520207
1,40294382
0,47250887
0,90970462
0,45966605
1,22238816
0,47382015
1,47365536
1,46405488
1,38728877
1,43340172
0,49447360
0,97844381
1,43143008
1,40143481
1,15376028
0,98252755
1,47332387
1,40512975
1,8258511
1,40873510
0,48366960
0,47956101
1,93950781
0,40243311
1,20023731
0,42446902
0,41098358
0,41970861
0,40866459
1,48776548
0,41832442
1,47390115
1,48672181
0,7960581
0,39620921
1,27100723
0,41423143
0,44771878
1,21141193
1,42901626
0,95203338
0,41445830
0,43699651
0,27025373
1,40263908
1,42459303
0,24948438
0,24901598
1,17910650
1,39656586
0,39233774
1,41408934
1,45837139
1,45304670
0,48863564
0,44103492
1,20152990
1,38630117
1,48990141
0,46273883
1,47476711
1,43707343
0,38745551
0,49663704
0,44483295
1,39180280
1,40228517
0,44412428
1,45869731
0,18017436
1,79453309
0,7716036
1,47742704
0,26470357
1,48786853
1,40469883
0,39772187
1,97167843
1,30023807
1,49782207
1,45846766
0,50179420
1,46343334
1,47981687
0,47194359
0,79030581
1,45241104
1,25684132
1,50103041
1,20689756
0,24348121
1,39816494
0,48991911
0,49554352
0,78221153
0,43075100
0,18700187
1,42057914
0,100985424
0,47232650
0,49786598
0,38692392
1,49637070
0,88320472
1,17146607
0,48157252
0,27099954
0,40600742
0,22197761
0,41171918
1,54488729
0,45550026
0,47663227
0,18335900
1,47163631
1,47520582
1,17910641
0,47971975
0,19878133
0,43299041
0,47690241
1,45167508
0,47250836
0,24845167
0,42747236
0,26152410
1,39434176
1,40112225
1,47310022
1,48079219
0,39865746
0,30258189
1,44113242
1,42556163
0,18767664
0,45132429
0,43199330
1,41460375
1,77495624
0,24094935
1,40138101
1,27193420
0,24818798
0,42717507
0,47238577
1,46156623
0,45417083
1,43757383
0,39732223
1,49603477
1,47896060
1,48969770
0,40664007
0,83193421
0,43227104
0,22038639
1,45481989
0,46032258
1,19008350
